
"22/06/2020 12:04:18"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"	"RH %"	"Flow V"
2020-06-22 12:16:19	200.83	-0.915	30.210	102.399	4.35	0.4343
2020-06-22 12:16:19	237.58	-0.913	30.209	102.395	4.35	0.4344
2020-06-22 12:16:20	277.37	-0.913	30.210	102.400	4.35	0.4355
2020-06-22 12:16:20	319.88	-0.914	30.209	102.398	4.35	0.4360
2020-06-22 12:16:21	364.67	-0.914	30.209	102.400	4.35	0.4367
2020-06-22 12:16:21	411.00	-0.914	30.208	102.400	4.35	0.4371
2020-06-22 12:16:22	458.42	-0.915	30.209	102.400	4.35	0.4370
2020-06-22 12:16:22	506.33	-0.917	30.209	102.398	4.35	0.4375
2020-06-22 12:16:23	554.24	-0.916	30.210	102.399	4.35	0.4385
2020-06-22 12:16:23	601.54	-0.916	30.211	102.399	4.35	0.4388
2020-06-22 12:16:24	648.13	-0.913	30.210	102.401	4.35	0.4387
2020-06-22 12:16:24	693.65	-0.913	30.210	102.399	4.35	0.4387
2020-06-22 12:16:25	737.71	-0.914	30.212	102.400	4.35	0.4387
2020-06-22 12:16:25	780.33	-0.913	30.210	102.399	4.35	0.4378
2020-06-22 12:16:26	821.48	-0.913	30.210	102.401	4.35	0.4379
2020-06-22 12:16:26	860.87	-0.913	30.210	102.399	4.35	0.4380
2020-06-22 12:16:27	898.57	-0.913	30.211	102.401	4.35	0.4386
2020-06-22 12:16:27	934.67	-0.913	30.210	102.397	4.35	0.4401
2020-06-22 12:16:28	968.85	-0.914	30.211	102.400	4.35	0.4421
2020-06-22 12:16:28	1001.44	-0.915	30.209	102.398	4.35	0.4419
2020-06-22 12:16:29	1032.16	-0.913	30.211	102.399	4.35	0.4403
2020-06-22 12:16:29	1060.83	-0.914	30.212	102.401	4.35	0.4395
2020-06-22 12:16:30	1087.53	-0.912	30.210	102.401	4.35	0.4389
2020-06-22 12:16:30	1112.52	-0.911	30.211	102.401	4.35	0.4391
2020-06-22 12:16:31	1135.71	-0.911	30.213	102.401	4.35	0.4391
2020-06-22 12:16:31	1157.25	-0.914	30.211	102.401	4.35	0.4385
2020-06-22 12:16:32	1177.31	-0.914	30.210	102.402	4.35	0.4384
2020-06-22 12:16:32	1195.84	-0.915	30.209	102.399	4.35	0.4385
2020-06-22 12:16:33	1212.77	-0.914	30.211	102.400	4.35	0.4385
2020-06-22 12:16:33	1228.40	-0.915	30.211	102.399	4.35	0.4393
2020-06-22 12:16:34	1242.70	-0.914	30.210	102.399	4.35	0.4415
2020-06-22 12:16:34	1255.82	-0.913	30.210	102.400	4.35	0.4428
2020-06-22 12:16:35	1267.81	-0.914	30.209	102.399	4.35	0.4417
2020-06-22 12:16:35	1278.87	-0.914	30.210	102.399	4.35	0.4411
2020-06-22 12:16:36	1289.02	-0.916	30.209	102.401	4.35	0.4407
2020-06-22 12:16:36	1298.49	-0.913	30.209	102.400	4.35	0.4405
2020-06-22 12:16:37	1307.36	-0.914	30.210	102.400	4.35	0.4408
2020-06-22 12:16:37	1315.73	-0.915	30.210	102.399	4.35	0.4410
2020-06-22 12:16:38	1323.50	-0.916	30.211	102.399	4.35	0.4406
2020-06-22 12:16:38	1330.72	-0.916	30.209	102.399	4.35	0.4401
2020-06-22 12:16:39	1337.38	-0.916	30.210	102.403	4.35	0.4404
2020-06-22 12:16:39	1343.87	-0.916	30.211	102.401	4.35	0.4404
2020-06-22 12:16:40	1350.09	-0.913	30.210	102.400	4.35	0.4400
2020-06-22 12:16:40	1356.25	-0.912	30.209	102.400	4.35	0.4399
2020-06-22 12:16:41	1362.19	-0.914	30.210	102.401	4.35	0.4397
2020-06-22 12:16:41	1368.16	-0.912	30.211	102.401	4.35	0.4398
2020-06-22 12:16:42	1374.33	-0.913	30.211	102.398	4.35	0.4399
2020-06-22 12:16:42	1380.28	-0.914	30.211	102.399	4.35	0.4390
2020-06-22 12:16:43	1386.26	-0.914	30.212	102.400	4.35	0.4381
2020-06-22 12:16:43	1392.23	-0.914	30.212	102.398	4.35	0.4379
2020-06-22 12:16:44	1397.71	-0.914	30.211	102.400	4.35	0.4371
2020-06-22 12:16:44	1403.17	-0.914	30.214	102.397	4.35	0.4363
2020-06-22 12:16:45	1407.82	-0.913	30.212	102.397	4.35	0.4360
2020-06-22 12:16:45	1412.03	-0.914	30.212	102.399	4.35	0.4358
2020-06-22 12:16:46	1415.75	-0.914	30.212	102.398	4.35	0.4364
2020-06-22 12:16:46	1418.50	-0.914	30.212	102.400	4.35	0.4371
2020-06-22 12:16:47	1420.68	-0.916	30.211	102.397	4.35	0.4369
2020-06-22 12:16:47	1421.69	-0.914	30.213	102.399	4.35	0.4367
2020-06-22 12:16:48	1421.44	-0.916	30.214	102.400	4.35	0.4362
2020-06-22 12:16:48	1419.87	-0.915	30.213	102.400	4.35	0.4356
2020-06-22 12:16:49	1416.25	-0.915	30.212	102.400	4.35	0.4352
2020-06-22 12:16:49	1410.41	-0.915	30.213	102.399	4.35	0.4345
2020-06-22 12:16:50	1401.73	-0.913	30.213	102.399	4.35	0.4349
2020-06-22 12:16:50	1389.75	-0.913	30.213	102.399	4.35	0.4352
2020-06-22 12:16:51	1374.31	-0.914	30.212	102.399	4.35	0.4352
2020-06-22 12:16:51	1355.02	-0.914	30.213	102.401	4.35	0.4362
2020-06-22 12:16:52	1331.80	-0.914	30.214	102.401	4.35	0.4370
2020-06-22 12:16:52	1304.76	-0.915	30.214	102.399	4.35	0.4372
2020-06-22 12:16:53	1273.97	-0.914	30.214	102.398	4.35	0.4368
2020-06-22 12:16:53	1239.33	-0.914	30.215	102.401	4.35	0.4356
2020-06-22 12:16:54	1201.65	-0.914	30.215	102.398	4.35	0.4348
2020-06-22 12:16:54	1160.82	-0.914	30.215	102.401	4.35	0.4340
2020-06-22 12:16:55	1117.70	-0.913	30.214	102.399	4.35	0.4337
2020-06-22 12:16:55	1072.53	-0.914	30.214	102.401	4.35	0.4338
2020-06-22 12:16:56	1025.96	-0.915	30.214	102.400	4.35	0.4336
2020-06-22 12:16:56	978.71	-0.914	30.215	102.401	4.35	0.4339
2020-06-22 12:16:57	931.39	-0.915	30.215	102.400	4.35	0.4336
2020-06-22 12:16:57	884.64	-0.914	30.216	102.401	4.35	0.4334
2020-06-22 12:16:58	838.85	-0.916	30.217	102.399	4.35	0.4334
2020-06-22 12:16:58	794.33	-0.917	30.216	102.401	4.35	0.4330
2020-06-22 12:16:59	751.66	-0.916	30.216	102.401	4.35	0.4333
2020-06-22 12:16:59	710.94	-0.916	30.216	102.399	4.35	0.4332
2020-06-22 12:17:00	672.43	-0.913	30.215	102.400	4.35	0.4328
2020-06-22 12:17:00	636.19	-0.915	30.216	102.398	4.35	0.4324
2020-06-22 12:17:01	602.16	-0.915	30.216	102.401	4.35	0.4318
2020-06-22 12:17:01	570.28	-0.916	30.217	102.400	4.35	0.4314
2020-06-22 12:17:02	540.50	-0.916	30.215	102.399	4.35	0.4307
2020-06-22 12:17:02	512.73	-0.914	30.215	102.400	4.35	0.4302
2020-06-22 12:17:03	486.77	-0.916	30.216	102.401	4.35	0.4303
2020-06-22 12:17:03	462.62	-0.914	30.216	102.398	4.35	0.4307
2020-06-22 12:17:04	439.97	-0.914	30.217	102.401	4.35	0.4304
2020-06-22 12:17:04	418.81	-0.912	30.216	102.402	4.35	0.4304
2020-06-22 12:17:05	398.98	-0.913	30.218	102.400	4.35	0.4309
2020-06-22 12:17:05	380.41	-0.913	30.217	102.400	4.35	0.4311
2020-06-22 12:17:06	363.01	-0.912	30.219	102.401	4.35	0.4314
2020-06-22 12:17:06	346.52	-0.912	30.220	102.401	4.35	0.4314
2020-06-22 12:17:07	331.13	-0.912	30.219	102.402	4.35	0.4321
2020-06-22 12:17:07	316.50	-0.913	30.220	102.400	4.35	0.4330
2020-06-22 12:17:08	302.73	-0.913	30.219	102.400	4.35	0.4333
2020-06-22 12:17:08	289.72	-0.913	30.219	102.402	4.35	0.4338
2020-06-22 12:17:09	277.36	-0.915	30.219	102.402	4.35	0.4352
2020-06-22 12:17:09	265.69	-0.916	30.221	102.399	4.35	0.4383
2020-06-22 12:17:10	254.62	-0.914	30.221	102.402	4.35	0.4397
2020-06-22 12:17:10	244.02	-0.915	30.221	102.403	4.35	0.4388
2020-06-22 12:17:11	233.99	-0.914	30.219	102.401	4.35	0.4381
2020-06-22 12:17:11	224.42	-0.914	30.220	102.403	4.35	0.4380
2020-06-22 12:17:12	215.30	-0.914	30.220	102.402	4.35	0.4375
2020-06-22 12:17:12	206.61	-0.914	30.219	102.401	4.35	0.4373
2020-06-22 12:17:13	198.35	-0.915	30.219	102.399	4.35	0.4378
2020-06-22 12:17:13	190.40	-0.915	30.218	102.399	4.35	0.4386
2020-06-22 12:17:14	182.79	-0.916	30.219	102.398	4.35	0.4388
2020-06-22 12:17:14	175.57	-0.915	30.219	102.401	4.35	0.4392
2020-06-22 12:17:15	168.62	-0.914	30.219	102.402	4.35	0.4389
2020-06-22 12:17:15	161.98	-0.915	30.219	102.400	4.35	0.4381
2020-06-22 12:17:16	155.60	-0.916	30.220	102.399	4.35	0.4384
2020-06-22 12:17:16	149.50	-0.916	30.221	102.402	4.35	0.4383
2020-06-22 12:17:17	143.70	-0.915	30.221	102.402	4.35	0.4379
2020-06-22 12:17:17	138.12	-0.916	30.221	102.401	4.35	0.4374
2020-06-22 12:17:18	132.74	-0.916	30.222	102.401	4.35	0.4362
2020-06-22 12:17:18	127.61	-0.915	30.222	102.401	4.35	0.4354
2020-06-22 12:17:19	122.70	-0.915	30.221	102.399	4.35	0.4353
2020-06-22 12:17:19	118.32	-0.916	30.222	102.401	4.35	0.4353
2020-06-22 12:17:20	116.62	-0.916	30.222	102.397	4.35	0.4360
2020-06-22 12:17:20	116.25	-0.914	30.221	102.398	4.35	0.4370
2020-06-22 12:17:21	116.16	-0.915	30.221	102.400	4.35	0.4372
2020-06-22 12:17:21	116.23	-0.915	30.220	102.399	4.35	0.4380
2020-06-22 12:17:22	116.31	-0.916	30.220	102.399	4.35	0.4391
2020-06-22 12:17:22	116.40	-0.914	30.222	102.400	4.35	0.4392
2020-06-22 12:17:23	116.51	-0.914	30.221	102.401	4.35	0.4398
2020-06-22 12:17:23	116.62	-0.914	30.221	102.399	4.35	0.4403
2020-06-22 12:17:24	116.72	-0.915	30.222	102.398	4.35	0.4405
2020-06-22 12:17:24	116.83	-0.911	30.224	102.398	4.35	0.4407
2020-06-22 12:17:25	117.00	-0.911	30.223	102.399	4.35	0.4413
2020-06-22 12:17:25	117.08	-0.910	30.223	102.398	4.35	0.4422
2020-06-22 12:17:26	117.18	-0.911	30.225	102.399	4.35	0.4414
2020-06-22 12:17:26	117.31	-0.908	30.224	102.399	4.35	0.4404
2020-06-22 12:17:27	117.44	-0.910	30.225	102.397	4.35	0.4398
2020-06-22 12:17:27	117.53	-0.909	30.225	102.397	4.35	0.4388
2020-06-22 12:17:28	117.67	-0.908	30.223	102.396	4.35	0.4387
2020-06-22 12:17:28	117.79	-0.906	30.224	102.395	4.35	0.4388
2020-06-22 12:17:29	117.89	-0.908	30.225	102.400	4.35	0.4383
2020-06-22 12:17:29	118.01	-0.907	30.225	102.399	4.35	0.4384
2020-06-22 12:17:30	118.12	-0.906	30.224	102.397	4.35	0.4388
2020-06-22 12:17:30	118.22	-0.906	30.223	102.398	4.35	0.4390
2020-06-22 12:17:31	118.34	-0.907	30.223	102.399	4.35	0.4398
2020-06-22 12:17:31	118.47	-0.907	30.223	102.399	4.35	0.4409
2020-06-22 12:17:32	118.53	-0.907	30.224	102.396	4.35	0.4419
2020-06-22 12:17:32	118.63	-0.906	30.224	102.397	4.35	0.4427
2020-06-22 12:17:33	118.75	-0.905	30.226	102.398	4.35	0.4441
2020-06-22 12:17:33	118.87	-0.904	30.225	102.400	4.35	0.4460
2020-06-22 12:17:34	118.95	-0.904	30.227	102.398	4.35	0.4478
2020-06-22 12:17:34	119.06	-0.904	30.228	102.396	4.35	0.4492
2020-06-22 12:17:35	119.17	-0.904	30.228	102.398	4.35	0.4500
2020-06-22 12:17:35	119.23	-0.904	30.227	102.397	4.35	0.4507
2020-06-22 12:17:36	119.35	-0.904	30.228	102.397	4.35	0.4514
2020-06-22 12:17:36	119.42	-0.903	30.227	102.400	4.35	0.4526
2020-06-22 12:17:37	119.50	-0.902	30.229	102.400	4.35	0.4541
2020-06-22 12:17:37	119.60	-0.903	30.230	102.397	4.35	0.4556
2020-06-22 12:17:38	119.71	-0.903	30.229	102.399	4.35	0.4568
2020-06-22 12:17:38	119.77	-0.901	30.231	102.397	4.35	0.4573
2020-06-22 12:17:39	119.83	-0.900	30.231	102.396	4.35	0.4574
2020-06-22 12:17:39	119.96	-0.902	30.229	102.397	4.35	0.4576
2020-06-22 12:17:40	119.47	-0.902	30.228	102.397	4.35	0.4579
2020-06-22 12:17:40	111.12	-0.905	30.229	102.397	4.35	0.4582
2020-06-22 12:17:41	100.80	-0.907	30.229	102.398	4.35	0.4583
2020-06-22 12:17:41	96.45	-0.903	30.230	102.402	4.35	0.4554
2020-06-22 12:17:42	93.74	-0.900	30.230	102.402	4.35	0.4521
2020-06-22 12:17:42	89.48	-0.895	30.228	102.401	4.35	0.4506
2020-06-22 12:17:43	83.64	-0.897	30.227	102.404	4.35	0.4495
2020-06-22 12:17:43	75.72	-0.899	30.227	102.405	4.35	0.4481
2020-06-22 12:17:44	69.87	-0.900	30.228	102.407	4.35	0.4465
2020-06-22 12:17:44	69.55	-0.900	30.227	102.404	4.35	0.4457
2020-06-22 12:17:45	72.28	-0.897	30.228	102.403	4.35	0.4450
2020-06-22 12:17:45	75.55	-0.895	30.227	102.401	4.35	0.4437
2020-06-22 12:17:46	78.69	-0.895	30.228	102.401	4.35	0.4434
2020-06-22 12:17:46	81.47	-0.895	30.228	102.399	4.35	0.4438
2020-06-22 12:17:47	83.99	-0.893	30.228	102.399	4.35	0.4446
2020-06-22 12:17:47	86.18	-0.891	30.227	102.397	4.35	0.4451
2020-06-22 12:17:48	88.12	-0.892	30.228	102.398	4.35	0.4456
2020-06-22 12:17:48	89.84	-0.890	30.228	102.397	4.35	0.4457
2020-06-22 12:17:49	91.39	-0.889	30.228	102.399	4.35	0.4448
2020-06-22 12:17:49	92.85	-0.886	30.227	102.397	4.35	0.4453
2020-06-22 12:17:50	94.21	-0.887	30.228	102.398	4.35	0.4464
2020-06-22 12:17:50	95.49	-0.886	30.230	102.396	4.35	0.4488
2020-06-22 12:17:51	96.83	-0.886	30.229	102.397	4.35	0.4514
2020-06-22 12:17:51	98.10	-0.885	30.229	102.395	4.35	0.4524
2020-06-22 12:17:52	99.48	-0.883	30.229	102.396	4.35	0.4531
2020-06-22 12:17:52	101.56	-0.882	30.228	102.396	4.35	0.4531
2020-06-22 12:17:53	107.37	-0.860	30.230	102.396	4.35	0.4536
2020-06-22 12:17:53	121.00	-0.701	30.230	102.397	4.35	0.4552
2020-06-22 12:17:54	140.50	-0.328	30.230	102.395	4.35	0.4579
2020-06-22 12:17:54	162.12	0.194	30.230	102.395	4.35	0.4594
2020-06-22 12:17:55	183.60	0.779	30.230	102.395	4.35	0.4622
2020-06-22 12:17:55	194.45	1.103	30.232	102.397	4.35	0.4620
2020-06-22 12:17:56	184.05	0.838	30.232	102.396	4.35	0.4584
2020-06-22 12:17:56	176.37	0.638	30.234	102.397	4.35	0.4557
2020-06-22 12:17:57	170.22	0.484	30.236	102.396	4.35	0.4542
2020-06-22 12:17:57	158.72	0.220	30.235	102.399	4.35	0.4534
2020-06-22 12:17:58	145.05	-0.075	30.236	102.401	4.35	0.4533
2020-06-22 12:17:58	132.32	-0.322	30.235	102.400	4.35	0.4536
2020-06-22 12:17:59	122.00	-0.504	30.235	102.399	4.35	0.4540
2020-06-22 12:17:59	114.22	-0.625	30.235	102.399	4.35	0.4547
2020-06-22 12:18:00	108.19	-0.706	30.234	102.402	4.35	0.4555
2020-06-22 12:18:00	103.34	-0.756	30.235	102.401	4.35	0.4559
2020-06-22 12:18:01	99.28	-0.791	30.234	102.399	4.35	0.4550
2020-06-22 12:18:01	95.83	-0.815	30.234	102.400	4.35	0.4542
2020-06-22 12:18:02	92.68	-0.831	30.233	102.402	4.35	0.4534
2020-06-22 12:18:02	89.78	-0.844	30.234	102.403	4.35	0.4528
2020-06-22 12:18:03	86.98	-0.854	30.234	102.401	4.35	0.4530
2020-06-22 12:18:03	84.21	-0.863	30.234	102.399	4.35	0.4539
2020-06-22 12:18:04	81.31	-0.868	30.234	102.401	4.35	0.4544
2020-06-22 12:18:04	78.39	-0.872	30.234	102.404	4.35	0.4550
2020-06-22 12:18:05	75.46	-0.875	30.235	102.401	4.35	0.4561
2020-06-22 12:18:05	72.55	-0.878	30.236	102.400	4.35	0.4572
2020-06-22 12:18:06	69.73	-0.879	30.234	102.403	4.35	0.4580
2020-06-22 12:18:06	67.08	-0.881	30.236	102.403	4.35	0.4584
2020-06-22 12:18:07	64.51	-0.883	30.236	102.401	4.35	0.4587
2020-06-22 12:18:07	62.17	-0.884	30.237	102.402	4.35	0.4587
2020-06-22 12:18:08	59.93	-0.885	30.238	102.401	4.35	0.4586
2020-06-22 12:18:08	57.80	-0.889	30.237	102.402	4.35	0.4585
2020-06-22 12:18:09	55.72	-0.890	30.236	102.402	4.35	0.4587
2020-06-22 12:18:09	53.68	-0.891	30.237	102.399	4.35	0.4588
2020-06-22 12:18:10	51.74	-0.890	30.237	102.399	4.35	0.4590
2020-06-22 12:18:10	49.82	-0.891	30.236	102.402	4.35	0.4589
2020-06-22 12:18:11	47.96	-0.894	30.238	102.403	4.35	0.4588
2020-06-22 12:18:11	46.10	-0.896	30.238	102.402	4.35	0.4592
2020-06-22 12:18:12	44.31	-0.894	30.238	102.404	4.35	0.4597
2020-06-22 12:18:12	42.51	-0.895	30.238	102.401	4.35	0.4599
2020-06-22 12:18:13	40.71	-0.897	30.238	102.401	4.35	0.4609
2020-06-22 12:18:13	38.95	-0.898	30.238	102.401	4.35	0.4615
2020-06-22 12:18:14	37.18	-0.900	30.238	102.402	4.35	0.4618
2020-06-22 12:18:14	35.46	-0.900	30.239	102.401	4.35	0.4633
2020-06-22 12:18:15	33.80	-0.902	30.239	102.399	4.35	0.4650
2020-06-22 12:18:15	32.17	-0.902	30.238	102.402	4.35	0.4668
2020-06-22 12:18:16	30.60	-0.903	30.239	102.401	4.35	0.4679
2020-06-22 12:18:16	29.08	-0.904	30.240	102.401	4.35	0.4689
2020-06-22 12:18:17	27.66	-0.906	30.240	102.401	4.35	0.4712
2020-06-22 12:18:17	26.29	-0.905	30.239	102.401	4.35	0.4730
2020-06-22 12:18:18	25.02	-0.908	30.241	102.403	4.35	0.4715
2020-06-22 12:18:18	23.82	-0.907	30.241	102.402	4.35	0.4710
2020-06-22 12:18:19	22.70	-0.907	30.240	102.401	4.35	0.4706
2020-06-22 12:18:19	21.64	-0.909	30.240	102.398	4.35	0.4710
2020-06-22 12:18:20	20.63	-0.908	30.241	102.401	4.35	0.4715
2020-06-22 12:18:20	19.69	-0.908	30.241	102.401	4.35	0.4730
2020-06-22 12:18:21	18.84	-0.909	30.242	102.402	4.35	0.4749
2020-06-22 12:18:21	18.02	-0.908	30.241	102.400	4.35	0.4769
2020-06-22 12:18:22	17.25	-0.909	30.241	102.401	4.35	0.4785
2020-06-22 12:18:22	16.51	-0.910	30.240	102.400	4.35	0.4777
2020-06-22 12:18:23	15.82	-0.909	30.240	102.400	4.35	0.4767
2020-06-22 12:18:23	15.18	-0.910	30.239	102.403	4.35	0.4761
2020-06-22 12:18:24	14.57	-0.910	30.240	102.401	4.35	0.4761
2020-06-22 12:18:24	14.00	-0.911	30.241	102.401	4.35	0.4767
2020-06-22 12:18:25	13.43	-0.910	30.242	102.402	4.35	0.4782
2020-06-22 12:18:25	12.91	-0.912	30.242	102.401	4.35	0.4802
2020-06-22 12:18:26	12.40	-0.911	30.242	102.403	4.35	0.4823
2020-06-22 12:18:26	11.92	-0.911	30.241	102.399	4.35	0.4845
2020-06-22 12:18:27	11.49	-0.911	30.243	102.401	4.35	0.4862
2020-06-22 12:18:27	11.06	-0.913	30.243	102.402	4.35	0.4878
2020-06-22 12:18:28	10.68	-0.914	30.242	102.399	4.35	0.4887
2020-06-22 12:18:28	10.30	-0.913	30.243	102.401	4.35	0.4877
2020-06-22 12:18:29	9.91	-0.912	30.244	102.402	4.35	0.4862
2020-06-22 12:18:29	9.56	-0.913	30.243	102.401	4.35	0.4852
2020-06-22 12:18:30	9.24	-0.914	30.244	102.402	4.35	0.4847
2020-06-22 12:18:30	8.92	-0.912	30.244	102.401	4.35	0.4845
2020-06-22 12:18:31	8.59	-0.915	30.243	102.400	4.35	0.4843
2020-06-22 12:18:31	8.31	-0.914	30.243	102.402	4.35	0.4847
2020-06-22 12:18:32	8.05	-0.914	30.243	102.402	4.35	0.4853
2020-06-22 12:18:32	7.75	-0.914	30.244	102.401	4.35	0.4846
2020-06-22 12:18:33	7.51	-0.913	30.243	102.400	4.35	0.4843
2020-06-22 12:18:33	7.26	-0.914	30.242	102.401	4.35	0.4846
2020-06-22 12:18:34	7.02	-0.915	30.245	102.401	4.35	0.4851
2020-06-22 12:18:34	6.81	-0.915	30.245	102.403	4.35	0.4861
2020-06-22 12:18:35	6.62	-0.916	30.244	102.402	4.35	0.4871
2020-06-22 12:18:35	6.39	-0.916	30.245	102.400	4.35	0.4885
2020-06-22 12:18:36	6.19	-0.914	30.246	102.402	4.35	0.4896
2020-06-22 12:18:36	5.99	-0.918	30.247	102.403	4.35	0.4911
2020-06-22 12:18:37	5.83	-0.918	30.245	102.402	4.35	0.4921
2020-06-22 12:18:37	5.64	-0.917	30.248	102.401	4.35	0.4920
2020-06-22 12:18:38	5.51	-0.916	30.247	102.401	4.35	0.4854
2020-06-22 12:18:38	5.35	-0.918	30.246	102.401	4.35	0.4771
2020-06-22 12:18:39	5.18	-0.918	30.247	102.400	4.35	0.4714
2020-06-22 12:18:39	5.03	-0.918	30.246	102.402	4.35	0.4671
2020-06-22 12:18:40	4.91	-0.920	30.247	102.400	4.35	0.4643
2020-06-22 12:18:40	4.76	-0.918	30.246	102.399	4.35	0.4618
2020-06-22 12:18:41	4.64	-0.917	30.245	102.402	4.35	0.4601
2020-06-22 12:18:41	4.49	-0.919	30.244	102.401	4.35	0.4591
2020-06-22 12:18:42	4.40	-0.919	30.244	102.399	4.35	0.4594
2020-06-22 12:18:42	4.27	-0.919	30.244	102.401	4.35	0.4603
2020-06-22 12:18:43	4.16	-0.920	30.245	102.403	4.35	0.4601
2020-06-22 12:18:43	4.07	-0.920	30.245	102.400	4.35	0.4602
2020-06-22 12:18:44	3.96	-0.921	30.244	102.401	4.35	0.4602
2020-06-22 12:18:44	3.86	-0.921	30.245	102.400	4.35	0.4601
2020-06-22 12:18:45	3.76	-0.919	30.246	102.398	4.35	0.4595
2020-06-22 12:18:45	3.66	-0.917	30.245	102.404	4.35	0.4575
2020-06-22 12:18:46	3.59	-0.919	30.246	102.399	4.35	0.4542
2020-06-22 12:18:46	3.49	-0.920	30.247	102.398	4.35	0.4517
2020-06-22 12:18:47	3.40	-0.922	30.249	102.400	4.35	0.4493
2020-06-22 12:18:47	3.32	-0.920	30.248	102.401	4.35	0.4467
2020-06-22 12:18:48	3.27	-0.920	30.248	102.403	4.35	0.4453
2020-06-22 12:18:48	3.17	-0.921	30.248	102.403	4.35	0.4445
2020-06-22 12:18:49	3.10	-0.922	30.249	102.404	4.35	0.4429
2020-06-22 12:18:49	3.05	-0.922	30.249	102.402	4.35	0.4425
2020-06-22 12:18:50	2.98	-0.920	30.249	102.401	4.35	0.4427
2020-06-22 12:18:50	2.89	-0.920	30.251	102.401	4.35	0.4438
2020-06-22 12:18:51	2.86	-0.922	30.251	102.401	4.35	0.4446
2020-06-22 12:18:51	2.77	-0.922	30.252	102.401	4.35	0.4452
2020-06-22 12:18:52	2.72	-0.922	30.252	102.402	4.35	0.4464
2020-06-22 12:18:52	2.70	-0.922	30.252	102.402	4.35	0.4482
2020-06-22 12:18:53	2.63	-0.923	30.253	102.401	4.35	0.4504
2020-06-22 12:18:53	2.54	-0.923	30.253	102.398	4.35	0.4509
2020-06-22 12:18:54	2.51	-0.922	30.253	102.403	4.35	0.4505
2020-06-22 12:18:54	2.46	-0.922	30.255	102.402	4.35	0.4512
2020-06-22 12:18:55	2.42	-0.923	30.255	102.401	4.35	0.4525
2020-06-22 12:18:55	2.37	-0.923	30.256	102.401	4.35	0.4535
2020-06-22 12:18:56	2.32	-0.923	30.255	102.404	4.35	0.4541
2020-06-22 12:18:56	2.29	-0.923	30.256	102.403	4.35	0.4553
2020-06-22 12:18:57	2.23	-0.922	30.257	102.402	4.35	0.4577
2020-06-22 12:18:57	2.18	-0.923	30.256	102.402	4.35	0.4593
2020-06-22 12:18:58	2.15	-0.922	30.256	102.399	4.35	0.4603
2020-06-22 12:18:58	2.12	-0.923	30.256	102.401	4.35	0.4614
2020-06-22 12:18:59	2.07	-0.922	30.257	102.403	4.36	0.4624
2020-06-22 12:18:59	2.07	-0.923	30.256	102.399	4.35	0.4616
2020-06-22 12:19:00	2.01	-0.922	30.256	102.401	4.35	0.4611
2020-06-22 12:19:00	1.98	-0.922	30.255	102.400	4.35	0.4610
2020-06-22 12:19:01	1.95	-0.922	30.255	102.400	4.36	0.4602
2020-06-22 12:19:01	1.92	-0.922	30.255	102.398	4.35	0.4591
2020-06-22 12:19:02	1.87	-0.922	30.255	102.402	4.35	0.4590
2020-06-22 12:19:02	1.87	-0.922	30.254	102.404	4.35	0.4591
2020-06-22 12:19:03	1.82	-0.923	30.252	102.402	4.35	0.4587
2020-06-22 12:19:03	1.79	-0.924	30.253	102.401	4.35	0.4585
2020-06-22 12:19:04	1.76	-0.926	30.253	102.401	4.35	0.4581
2020-06-22 12:19:04	1.75	-0.927	30.253	102.402	4.35	0.4587
2020-06-22 12:19:05	1.71	-0.926	30.254	102.403	4.35	0.4598
2020-06-22 12:19:05	1.69	-0.925	30.254	102.403	4.35	0.4610
2020-06-22 12:19:06	1.66	-0.926	30.254	102.403	4.35	0.4624
2020-06-22 12:19:06	1.64	-0.925	30.254	102.402	4.35	0.4640
2020-06-22 12:19:07	1.61	-0.925	30.255	102.402	4.35	0.4649
2020-06-22 12:19:07	1.57	-0.926	30.256	102.402	4.35	0.4640
2020-06-22 12:19:08	1.57	-0.926	30.256	102.403	4.35	0.4652
2020-06-22 12:19:08	1.53	-0.928	30.256	102.402	4.35	0.4687
2020-06-22 12:19:09	1.51	-0.927	30.255	102.401	4.35	0.4695
2020-06-22 12:19:09	1.53	-0.926	30.258	102.401	4.35	0.4687
2020-06-22 12:19:10	1.50	-0.925	30.257	102.400	4.35	0.4678
2020-06-22 12:19:10	1.48	-0.925	30.257	102.400	4.35	0.4673
2020-06-22 12:19:11	1.44	-0.927	30.255	102.401	4.35	0.4674
2020-06-22 12:19:11	1.44	-0.925	30.256	102.401	4.36	0.4688
2020-06-22 12:19:12	1.40	-0.925	30.256	102.402	4.35	0.4685
2020-06-22 12:19:12	1.39	-0.926	30.257	102.404	4.35	0.4691
2020-06-22 12:19:13	1.36	-0.924	30.257	102.403	4.35	0.4697
2020-06-22 12:19:13	1.35	-0.925	30.256	102.401	4.35	0.4699
2020-06-22 12:19:14	1.34	-0.927	30.256	102.401	4.35	0.4700
2020-06-22 12:19:14	1.34	-0.925	30.257	102.402	4.35	0.4706
2020-06-22 12:19:15	1.32	-0.926	30.259	102.403	4.35	0.4705
2020-06-22 12:19:15	1.31	-0.926	30.256	102.404	4.35	0.4690
2020-06-22 12:19:16	1.28	-0.926	30.257	102.401	4.35	0.4680
2020-06-22 12:19:16	1.26	-0.926	30.258	102.402	4.35	0.4673
