
"06/07/2020 10:35:35"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"
2020-07-06 10:39:35	6.70	1.194	27.524	101.032
2020-07-06 10:39:35	6.69	1.193	27.525	101.032
2020-07-06 10:39:36	6.68	1.187	27.523	101.032
2020-07-06 10:39:36	6.65	1.187	27.524	101.034
2020-07-06 10:39:37	6.67	1.187	27.524	101.032
2020-07-06 10:39:37	6.63	1.183	27.525	101.032
2020-07-06 10:39:38	6.63	1.181	27.524	101.033
2020-07-06 10:39:38	6.63	1.181	27.524	101.033
2020-07-06 10:39:39	6.62	1.179	27.523	101.031
2020-07-06 10:39:39	6.60	1.174	27.523	101.031
2020-07-06 10:39:40	6.59	1.174	27.524	101.033
2020-07-06 10:39:40	6.58	1.172	27.524	101.033
2020-07-06 10:39:41	6.55	1.171	27.524	101.032
2020-07-06 10:39:41	6.55	1.166	27.524	101.031
2020-07-06 10:39:42	6.49	1.164	27.525	101.033
2020-07-06 10:39:42	6.50	1.162	27.525	101.033
2020-07-06 10:39:43	6.49	1.159	27.524	101.032
2020-07-06 10:39:43	6.50	1.157	27.522	101.031
2020-07-06 10:39:44	6.50	1.155	27.522	101.032
2020-07-06 10:39:44	6.47	1.156	27.522	101.032
2020-07-06 10:39:45	6.45	1.153	27.522	101.034
2020-07-06 10:39:45	6.42	1.152	27.521	101.033
2020-07-06 10:39:46	6.42	1.150	27.523	101.034
2020-07-06 10:39:46	6.43	1.148	27.522	101.035
2020-07-06 10:39:47	6.39	1.147	27.522	101.032
2020-07-06 10:39:47	6.39	1.144	27.520	101.034
2020-07-06 10:39:48	6.38	1.142	27.521	101.034
2020-07-06 10:39:48	6.38	1.138	27.522	101.034
2020-07-06 10:39:49	6.38	1.137	27.521	101.033
2020-07-06 10:39:49	6.36	1.138	27.521	101.033
2020-07-06 10:39:50	6.37	1.135	27.522	101.033
2020-07-06 10:39:50	6.33	1.132	27.522	101.033
2020-07-06 10:39:51	6.32	1.130	27.522	101.033
2020-07-06 10:39:51	6.31	1.128	27.522	101.035
2020-07-06 10:39:52	6.32	1.126	27.521	101.034
2020-07-06 10:39:52	6.30	1.126	27.521	101.035
2020-07-06 10:39:53	6.32	1.127	27.522	101.034
2020-07-06 10:39:53	6.32	1.128	27.523	101.034
2020-07-06 10:39:54	6.29	1.123	27.522	101.034
2020-07-06 10:39:54	6.20	1.106	27.520	101.035
2020-07-06 10:39:55	6.15	1.091	27.520	101.035
2020-07-06 10:39:55	6.08	1.084	27.520	101.035
2020-07-06 10:39:56	6.08	1.081	27.520	101.035
2020-07-06 10:39:56	6.04	1.078	27.520	101.034
2020-07-06 10:39:57	6.04	1.077	27.519	101.033
2020-07-06 10:39:57	6.07	1.077	27.519	101.032
2020-07-06 10:39:58	6.06	1.075	27.520	101.032
2020-07-06 10:39:58	6.06	1.074	27.519	101.036
2020-07-06 10:39:59	6.07	1.075	27.518	101.033
2020-07-06 10:39:59	6.06	1.077	27.518	101.034
2020-07-06 10:40:00	6.08	1.073	27.518	101.035
2020-07-06 10:40:00	6.09	1.076	27.518	101.033
2020-07-06 10:40:01	6.07	1.077	27.518	101.030
2020-07-06 10:40:01	6.11	1.079	27.519	101.030
2020-07-06 10:40:02	6.11	1.080	27.519	101.032
2020-07-06 10:40:02	6.09	1.076	27.520	101.034
2020-07-06 10:40:03	6.10	1.079	27.519	101.035
2020-07-06 10:40:03	6.12	1.077	27.520	101.033
2020-07-06 10:40:04	6.12	1.079	27.520	101.033
2020-07-06 10:40:04	6.14	1.080	27.519	101.034
2020-07-06 10:40:05	6.17	1.082	27.519	101.034
2020-07-06 10:40:05	6.15	1.083	27.519	101.035
2020-07-06 10:40:06	6.18	1.082	27.517	101.034
2020-07-06 10:40:06	6.15	1.084	27.517	101.033
2020-07-06 10:40:07	6.17	1.085	27.518	101.031
2020-07-06 10:40:07	6.19	1.085	27.518	101.032
2020-07-06 10:40:08	6.20	1.085	27.519	101.034
2020-07-06 10:40:08	6.22	1.087	27.518	101.034
2020-07-06 10:40:09	6.21	1.089	27.519	101.034
2020-07-06 10:40:09	6.21	1.089	27.518	101.034
2020-07-06 10:40:10	6.24	1.089	27.518	101.035
2020-07-06 10:40:10	6.25	1.092	27.518	101.033
2020-07-06 10:40:11	6.24	1.095	27.519	101.033
2020-07-06 10:40:11	6.26	1.092	27.518	101.032
2020-07-06 10:40:12	6.28	1.094	27.520	101.034
2020-07-06 10:40:12	6.29	1.093	27.520	101.031
2020-07-06 10:40:13	6.11	1.076	27.521	101.035
2020-07-06 10:40:13	5.97	1.054	27.519	101.034
2020-07-06 10:40:14	5.93	1.043	27.521	101.035
2020-07-06 10:40:14	5.94	1.042	27.519	101.035
2020-07-06 10:40:15	5.89	1.040	27.519	101.035
2020-07-06 10:40:15	5.93	1.040	27.520	101.033
2020-07-06 10:40:16	5.87	1.041	27.519	101.033
2020-07-06 10:40:16	5.90	1.042	27.519	101.034
2020-07-06 10:40:17	5.90	1.041	27.519	101.033
2020-07-06 10:40:17	5.94	1.041	27.518	101.033
2020-07-06 10:40:18	5.93	1.041	27.519	101.035
2020-07-06 10:40:18	5.92	1.043	27.517	101.034
2020-07-06 10:40:19	5.95	1.044	27.518	101.032
2020-07-06 10:40:19	5.93	1.046	27.517	101.032
2020-07-06 10:40:20	5.95	1.047	27.518	101.034
2020-07-06 10:40:20	5.96	1.050	27.518	101.032
2020-07-06 10:40:21	6.00	1.048	27.518	101.031
2020-07-06 10:40:21	5.98	1.046	27.517	101.031
2020-07-06 10:40:22	5.99	1.046	27.518	101.033
2020-07-06 10:40:22	5.98	1.046	27.518	101.032
2020-07-06 10:40:23	5.96	1.044	27.518	101.031
2020-07-06 10:40:23	6.00	1.044	27.517	101.032
2020-07-06 10:40:24	5.98	1.045	27.517	101.032
2020-07-06 10:40:24	6.02	1.048	27.517	101.030
2020-07-06 10:40:25	6.04	1.046	27.517	101.030
2020-07-06 10:40:25	6.06	1.048	27.517	101.030
2020-07-06 10:40:26	6.08	1.050	27.518	101.031
2020-07-06 10:40:26	6.06	1.052	27.516	101.031
2020-07-06 10:40:27	6.07	1.052	27.516	101.031
2020-07-06 10:40:27	6.09	1.054	27.516	101.033
2020-07-06 10:40:28	6.10	1.054	27.516	101.032
2020-07-06 10:40:28	6.11	1.055	27.515	101.032
2020-07-06 10:40:29	6.13	1.057	27.515	101.033
2020-07-06 10:40:29	6.12	1.057	27.515	101.032
2020-07-06 10:40:30	6.15	1.057	27.516	101.031
2020-07-06 10:40:30	6.15	1.057	27.517	101.033
2020-07-06 10:40:31	6.18	1.057	27.518	101.032
2020-07-06 10:40:31	6.18	1.057	27.517	101.033
2020-07-06 10:40:32	5.96	1.035	27.518	101.034
2020-07-06 10:40:32	5.86	1.015	27.519	101.035
2020-07-06 10:40:33	5.81	1.007	27.517	101.036
2020-07-06 10:40:33	5.80	1.004	27.518	101.037
2020-07-06 10:40:34	5.78	1.001	27.517	101.035
2020-07-06 10:40:34	5.80	1.001	27.517	101.035
2020-07-06 10:40:35	5.81	1.000	27.517	101.034
2020-07-06 10:40:35	5.78	1.002	27.517	101.036
2020-07-06 10:40:36	5.83	1.000	27.517	101.035
2020-07-06 10:40:36	5.80	1.002	27.517	101.035
2020-07-06 10:40:37	5.83	1.004	27.517	101.034
2020-07-06 10:40:37	5.84	1.005	27.518	101.035
2020-07-06 10:40:38	5.84	1.003	27.516	101.033
2020-07-06 10:40:38	5.83	1.003	27.517	101.033
2020-07-06 10:40:39	5.83	1.006	27.517	101.031
2020-07-06 10:40:39	5.86	1.005	27.517	101.032
2020-07-06 10:40:40	5.87	1.008	27.516	101.033
2020-07-06 10:40:40	5.87	1.007	27.516	101.034
2020-07-06 10:40:41	5.87	1.006	27.517	101.033
2020-07-06 10:40:41	5.86	1.006	27.517	101.032
2020-07-06 10:40:42	5.88	1.008	27.517	101.032
2020-07-06 10:40:42	5.89	1.008	27.516	101.033
2020-07-06 10:40:43	5.91	1.010	27.516	101.034
2020-07-06 10:40:43	5.91	1.011	27.516	101.035
2020-07-06 10:40:44	5.92	1.011	27.517	101.035
2020-07-06 10:40:44	5.91	1.009	27.516	101.033
2020-07-06 10:40:45	5.95	1.012	27.516	101.034
2020-07-06 10:40:45	5.97	1.012	27.517	101.036
2020-07-06 10:40:46	5.98	1.015	27.518	101.035
2020-07-06 10:40:46	5.98	1.013	27.517	101.034
2020-07-06 10:40:47	5.99	1.015	27.516	101.033
2020-07-06 10:40:47	5.99	1.017	27.516	101.032
2020-07-06 10:40:48	6.00	1.018	27.516	101.030
2020-07-06 10:40:48	6.03	1.019	27.515	101.031
2020-07-06 10:40:49	6.02	1.019	27.515	101.035
2020-07-06 10:40:49	6.04	1.021	27.515	101.033
2020-07-06 10:40:50	5.91	1.003	27.516	101.035
2020-07-06 10:40:50	5.85	0.953	27.516	101.037
2020-07-06 10:40:51	5.92	0.899	27.516	101.037
2020-07-06 10:40:51	5.91	0.817	27.516	101.038
2020-07-06 10:40:52	5.65	0.703	27.516	101.042
2020-07-06 10:40:52	5.45	0.577	27.516	101.039
2020-07-06 10:40:53	6.25	0.452	27.516	101.040
2020-07-06 10:40:53	11.37	0.344	27.514	101.041
2020-07-06 10:40:54	27.67	0.256	27.516	101.041
2020-07-06 10:40:54	63.13	0.183	27.516	101.040
2020-07-06 10:40:55	123.97	0.126	27.516	101.043
2020-07-06 10:40:55	208.90	0.077	27.515	101.045
2020-07-06 10:40:56	295.88	0.042	27.517	101.046
2020-07-06 10:40:56	373.11	0.019	27.516	101.045
2020-07-06 10:40:57	439.89	-0.003	27.516	101.045
2020-07-06 10:40:57	496.40	-0.019	27.517	101.042
2020-07-06 10:40:58	541.87	-0.032	27.516	101.042
2020-07-06 10:40:58	575.33	-0.044	27.515	101.039
2020-07-06 10:40:59	596.18	-0.055	27.517	101.039
2020-07-06 10:40:59	604.07	-0.065	27.514	101.040
2020-07-06 10:41:00	599.69	-0.072	27.513	101.039
2020-07-06 10:41:00	584.49	-0.079	27.514	101.040
2020-07-06 10:41:01	560.25	-0.084	27.514	101.038
2020-07-06 10:41:01	529.64	-0.086	27.514	101.040
2020-07-06 10:41:02	495.34	-0.091	27.514	101.040
2020-07-06 10:41:02	459.28	-0.091	27.515	101.040
2020-07-06 10:41:03	423.25	-0.093	27.516	101.037
2020-07-06 10:41:03	388.60	-0.093	27.515	101.036
2020-07-06 10:41:04	355.90	-0.093	27.515	101.036
2020-07-06 10:41:04	325.62	-0.095	27.516	101.038
2020-07-06 10:41:05	297.92	-0.096	27.518	101.037
2020-07-06 10:41:05	272.76	-0.100	27.516	101.036
2020-07-06 10:41:06	249.89	-0.102	27.516	101.039
2020-07-06 10:41:06	229.25	-0.104	27.515	101.038
2020-07-06 10:41:07	210.55	-0.106	27.514	101.036
2020-07-06 10:41:07	193.64	-0.110	27.514	101.040
2020-07-06 10:41:08	178.36	-0.114	27.516	101.037
2020-07-06 10:41:08	164.46	-0.117	27.515	101.037
2020-07-06 10:41:09	151.89	-0.121	27.514	101.039
2020-07-06 10:41:09	140.49	-0.128	27.513	101.038
2020-07-06 10:41:10	130.18	-0.128	27.514	101.038
2020-07-06 10:41:10	120.82	-0.133	27.513	101.039
2020-07-06 10:41:11	112.34	-0.135	27.515	101.037
2020-07-06 10:41:11	104.69	-0.138	27.514	101.037
2020-07-06 10:41:12	97.74	-0.139	27.515	101.036
2020-07-06 10:41:12	91.47	-0.144	27.514	101.039
2020-07-06 10:41:13	85.83	-0.146	27.514	101.037
2020-07-06 10:41:13	80.74	-0.150	27.515	101.038
2020-07-06 10:41:14	76.17	-0.153	27.516	101.039
2020-07-06 10:41:14	72.02	-0.156	27.516	101.037
2020-07-06 10:41:15	68.20	-0.158	27.516	101.038
2020-07-06 10:41:15	64.67	-0.159	27.515	101.040
2020-07-06 10:41:16	61.31	-0.163	27.513	101.041
2020-07-06 10:41:16	58.06	-0.166	27.515	101.042
2020-07-06 10:41:17	54.93	-0.167	27.515	101.042
2020-07-06 10:41:17	51.87	-0.170	27.515	101.040
2020-07-06 10:41:18	48.83	-0.174	27.515	101.036
2020-07-06 10:41:18	45.82	-0.178	27.515	101.036
2020-07-06 10:41:19	42.90	-0.182	27.515	101.038
2020-07-06 10:41:19	40.04	-0.184	27.513	101.037
2020-07-06 10:41:20	37.28	-0.185	27.516	101.040
2020-07-06 10:41:20	34.70	-0.188	27.515	101.040
2020-07-06 10:41:21	32.25	-0.190	27.515	101.040
2020-07-06 10:41:21	29.99	-0.190	27.514	101.038
2020-07-06 10:41:22	27.89	-0.194	27.514	101.038
2020-07-06 10:41:22	25.98	-0.197	27.515	101.042
2020-07-06 10:41:23	24.22	-0.199	27.515	101.040
2020-07-06 10:41:23	22.63	-0.202	27.513	101.039
2020-07-06 10:41:24	21.19	-0.206	27.514	101.038
2020-07-06 10:41:24	19.90	-0.206	27.514	101.037
2020-07-06 10:41:25	18.70	-0.208	27.514	101.039
2020-07-06 10:41:25	17.67	-0.210	27.513	101.036
2020-07-06 10:41:26	16.69	-0.212	27.514	101.039
2020-07-06 10:41:26	15.82	-0.213	27.511	101.041
2020-07-06 10:41:27	15.07	-0.218	27.512	101.038
2020-07-06 10:41:27	14.39	-0.216	27.513	101.039
2020-07-06 10:41:28	13.73	-0.221	27.512	101.039
2020-07-06 10:41:28	13.18	-0.222	27.511	101.039
2020-07-06 10:41:29	12.63	-0.225	27.512	101.038
2020-07-06 10:41:29	12.15	-0.228	27.512	101.039
2020-07-06 10:41:30	11.65	-0.230	27.511	101.041
2020-07-06 10:41:30	11.19	-0.230	27.511	101.040
2020-07-06 10:41:31	10.74	-0.232	27.512	101.041
2020-07-06 10:41:31	10.33	-0.234	27.512	101.041
2020-07-06 10:41:32	9.93	-0.238	27.511	101.040
2020-07-06 10:41:32	9.57	-0.237	27.512	101.042
2020-07-06 10:41:33	9.19	-0.240	27.512	101.039
2020-07-06 10:41:33	8.83	-0.242	27.514	101.039
2020-07-06 10:41:34	8.56	-0.241	27.514	101.040
2020-07-06 10:41:34	8.24	-0.245	27.514	101.040
2020-07-06 10:41:35	7.96	-0.246	27.513	101.040
2020-07-06 10:41:35	7.71	-0.247	27.512	101.039
2020-07-06 10:41:36	7.48	-0.249	27.512	101.040
2020-07-06 10:41:36	7.29	-0.250	27.511	101.040
2020-07-06 10:41:37	7.15	-0.250	27.512	101.041
2020-07-06 10:41:37	6.99	-0.252	27.510	101.040
2020-07-06 10:41:38	6.88	-0.254	27.510	101.040
2020-07-06 10:41:38	6.73	-0.255	27.511	101.040
2020-07-06 10:41:39	6.61	-0.258	27.511	101.041
2020-07-06 10:41:39	6.54	-0.259	27.510	101.039
2020-07-06 10:41:40	6.49	-0.259	27.511	101.039
2020-07-06 10:41:40	6.36	-0.261	27.510	101.039
2020-07-06 10:41:41	6.29	-0.264	27.510	101.040
2020-07-06 10:41:41	6.23	-0.265	27.509	101.039
2020-07-06 10:41:42	6.12	-0.265	27.510	101.040
2020-07-06 10:41:42	6.05	-0.267	27.511	101.037
2020-07-06 10:41:43	5.97	-0.266	27.511	101.038
2020-07-06 10:41:43	5.90	-0.270	27.511	101.038
2020-07-06 10:41:44	5.84	-0.270	27.509	101.041
2020-07-06 10:41:44	5.75	-0.271	27.509	101.040
2020-07-06 10:41:45	5.68	-0.272	27.508	101.040
2020-07-06 10:41:45	5.66	-0.271	27.509	101.037
2020-07-06 10:41:46	5.58	-0.275	27.510	101.038
2020-07-06 10:41:46	5.54	-0.275	27.509	101.037
2020-07-06 10:41:47	5.48	-0.276	27.509	101.037
2020-07-06 10:41:47	5.41	-0.278	27.508	101.039
2020-07-06 10:41:48	5.33	-0.279	27.508	101.040
2020-07-06 10:41:48	5.28	-0.281	27.509	101.039
2020-07-06 10:41:49	5.26	-0.282	27.508	101.038
2020-07-06 10:41:49	5.20	-0.284	27.509	101.039
2020-07-06 10:41:50	5.20	-0.283	27.510	101.037
2020-07-06 10:41:50	5.16	-0.283	27.511	101.035
2020-07-06 10:41:51	5.15	-0.285	27.510	101.037
2020-07-06 10:41:51	5.12	-0.285	27.510	101.040
2020-07-06 10:41:52	5.11	-0.286	27.509	101.039
2020-07-06 10:41:52	5.11	-0.288	27.508	101.040
2020-07-06 10:41:53	5.11	-0.290	27.507	101.036
2020-07-06 10:41:53	5.09	-0.292	27.508	101.039
2020-07-06 10:41:54	5.06	-0.291	27.507	101.039
2020-07-06 10:41:54	5.04	-0.292	27.508	101.039
2020-07-06 10:41:55	5.02	-0.292	27.507	101.038
2020-07-06 10:41:55	5.04	-0.295	27.506	101.039
2020-07-06 10:41:56	5.01	-0.294	27.507	101.039
2020-07-06 10:41:56	5.00	-0.295	27.507	101.037
2020-07-06 10:41:57	5.02	-0.299	27.506	101.038
2020-07-06 10:41:57	5.00	-0.298	27.507	101.039
2020-07-06 10:41:58	4.96	-0.299	27.507	101.038
2020-07-06 10:41:58	4.99	-0.298	27.507	101.038
2020-07-06 10:41:59	4.98	-0.299	27.506	101.040
2020-07-06 10:41:59	4.96	-0.300	27.506	101.038
2020-07-06 10:42:00	4.94	-0.300	27.506	101.038
2020-07-06 10:42:00	4.91	-0.302	27.506	101.041
2020-07-06 10:42:01	4.86	-0.304	27.505	101.039
2020-07-06 10:42:01	4.84	-0.303	27.505	101.039
2020-07-06 10:42:02	4.79	-0.304	27.505	101.039
2020-07-06 10:42:02	4.75	-0.304	27.505	101.041
2020-07-06 10:42:03	4.72	-0.306	27.506	101.040
2020-07-06 10:42:03	4.61	-0.305	27.506	101.038
2020-07-06 10:42:04	4.59	-0.307	27.507	101.039
2020-07-06 10:42:04	4.50	-0.308	27.505	101.038
2020-07-06 10:42:05	4.47	-0.308	27.506	101.039
2020-07-06 10:42:05	4.43	-0.310	27.506	101.041
2020-07-06 10:42:06	4.38	-0.312	27.506	101.041
2020-07-06 10:42:06	4.36	-0.312	27.506	101.040
2020-07-06 10:42:07	4.38	-0.310	27.506	101.040
2020-07-06 10:42:07	4.37	-0.311	27.507	101.041
2020-07-06 10:42:08	4.32	-0.313	27.507	101.041
2020-07-06 10:42:08	4.32	-0.313	27.505	101.039
2020-07-06 10:42:09	4.26	-0.312	27.506	101.039
2020-07-06 10:42:09	4.27	-0.314	27.505	101.038
2020-07-06 10:42:10	4.22	-0.315	27.505	101.039
2020-07-06 10:42:10	4.18	-0.316	27.506	101.039
2020-07-06 10:42:11	4.15	-0.317	27.506	101.040
2020-07-06 10:42:11	4.10	-0.314	27.507	101.039
2020-07-06 10:42:12	4.07	-0.315	27.507	101.039
2020-07-06 10:42:12	4.03	-0.312	27.506	101.038
2020-07-06 10:42:13	3.98	-0.316	27.505	101.039
2020-07-06 10:42:13	3.97	-0.316	27.503	101.039
2020-07-06 10:42:14	3.94	-0.316	27.504	101.037
2020-07-06 10:42:14	3.96	-0.318	27.504	101.039
2020-07-06 10:42:15	4.04	-0.318	27.504	101.041
2020-07-06 10:42:15	4.18	-0.317	27.505	101.038
2020-07-06 10:42:16	4.39	-0.319	27.505	101.039
2020-07-06 10:42:16	4.64	-0.320	27.505	101.039
2020-07-06 10:42:17	4.98	-0.319	27.505	101.038
2020-07-06 10:42:17	5.33	-0.321	27.506	101.039
2020-07-06 10:42:18	5.69	-0.323	27.505	101.038
2020-07-06 10:42:18	6.05	-0.325	27.504	101.039
2020-07-06 10:42:19	6.35	-0.324	27.505	101.038
2020-07-06 10:42:19	6.62	-0.325	27.506	101.039
2020-07-06 10:42:20	6.74	-0.325	27.507	101.039
2020-07-06 10:42:20	6.84	-0.326	27.505	101.040
2020-07-06 10:42:21	6.79	-0.326	27.507	101.041
2020-07-06 10:42:21	6.66	-0.327	27.506	101.040
2020-07-06 10:42:22	6.44	-0.327	27.506	101.039
2020-07-06 10:42:22	6.17	-0.329	27.506	101.040
2020-07-06 10:42:23	5.82	-0.330	27.506	101.041
2020-07-06 10:42:23	5.45	-0.328	27.506	101.042
2020-07-06 10:42:24	5.07	-0.329	27.506	101.039
2020-07-06 10:42:24	4.74	-0.331	27.506	101.039
2020-07-06 10:42:25	4.37	-0.333	27.505	101.041
2020-07-06 10:42:25	4.06	-0.331	27.506	101.041
2020-07-06 10:42:26	3.77	-0.331	27.505	101.040
2020-07-06 10:42:26	3.52	-0.332	27.505	101.038
2020-07-06 10:42:27	3.30	-0.332	27.506	101.039
2020-07-06 10:42:27	3.05	-0.336	27.505	101.039
2020-07-06 10:42:28	2.88	-0.336	27.504	101.038
2020-07-06 10:42:28	2.73	-0.336	27.505	101.038
2020-07-06 10:42:29	2.58	-0.335	27.504	101.039
2020-07-06 10:42:29	2.43	-0.335	27.505	101.039
2020-07-06 10:42:30	2.27	-0.333	27.505	101.041
2020-07-06 10:42:30	2.15	-0.335	27.504	101.041
2020-07-06 10:42:31	1.99	-0.337	27.505	101.040
2020-07-06 10:42:31	1.87	-0.335	27.507	101.041
2020-07-06 10:42:32	1.71	-0.335	27.506	101.039
2020-07-06 10:42:32	1.62	-0.336	27.507	101.040
2020-07-06 10:42:33	1.50	-0.338	27.507	101.041
2020-07-06 10:42:33	1.39	-0.339	27.506	101.041
2020-07-06 10:42:34	1.35	-0.339	27.506	101.041
2020-07-06 10:42:34	1.25	-0.340	27.507	101.040
2020-07-06 10:42:35	1.18	-0.338	27.507	101.040
2020-07-06 10:42:35	1.11	-0.338	27.507	101.041
2020-07-06 10:42:36	1.05	-0.338	27.508	101.040
2020-07-06 10:42:36	0.96	-0.340	27.507	101.042
2020-07-06 10:42:37	0.94	-0.339	27.506	101.042
2020-07-06 10:42:37	0.88	-0.339	27.507	101.042
2020-07-06 10:42:38	0.84	-0.339	27.507	101.043
2020-07-06 10:42:38	0.78	-0.340	27.508	101.041
2020-07-06 10:42:39	0.73	-0.341	27.509	101.040
2020-07-06 10:42:39	0.70	-0.340	27.507	101.041
2020-07-06 10:42:40	0.68	-0.340	27.507	101.041
2020-07-06 10:42:40	0.63	-0.341	27.506	101.041
2020-07-06 10:42:41	0.57	-0.343	27.507	101.039
2020-07-06 10:42:41	0.58	-0.342	27.508	101.040
2020-07-06 10:42:42	0.57	-0.342	27.507	101.041
2020-07-06 10:42:42	0.53	-0.346	27.508	101.039
2020-07-06 10:42:43	0.49	-0.345	27.507	101.039
2020-07-06 10:42:43	0.50	-0.344	27.507	101.041
2020-07-06 10:42:44	0.47	-0.345	27.508	101.039
2020-07-06 10:42:44	0.46	-0.343	27.506	101.041
2020-07-06 10:42:45	0.45	-0.345	27.506	101.040
2020-07-06 10:42:45	0.48	-0.344	27.507	101.040
2020-07-06 10:42:46	0.45	-0.347	27.507	101.039
2020-07-06 10:42:46	0.44	-0.348	27.509	101.040
2020-07-06 10:42:47	0.44	-0.348	27.510	101.041
2020-07-06 10:42:47	0.43	-0.347	27.510	101.041
2020-07-06 10:42:48	0.43	-0.345	27.509	101.043
2020-07-06 10:42:48	0.41	-0.346	27.510	101.044
2020-07-06 10:42:49	0.43	-0.348	27.509	101.041
2020-07-06 10:42:49	0.45	-0.346	27.509	101.042
2020-07-06 10:42:50	0.42	-0.349	27.509	101.043
2020-07-06 10:42:50	0.43	-0.350	27.510	101.040
2020-07-06 10:42:51	0.43	-0.348	27.511	101.042
2020-07-06 10:42:51	0.44	-0.350	27.511	101.040
2020-07-06 10:42:52	0.47	-0.349	27.511	101.039
2020-07-06 10:42:52	0.48	-0.350	27.510	101.039
2020-07-06 10:42:53	0.47	-0.350	27.510	101.040
2020-07-06 10:42:53	0.47	-0.351	27.511	101.039
2020-07-06 10:42:54	0.45	-0.352	27.512	101.039
2020-07-06 10:42:54	0.45	-0.352	27.511	101.041
2020-07-06 10:42:55	0.46	-0.351	27.510	101.039
2020-07-06 10:42:55	0.45	-0.353	27.511	101.041
2020-07-06 10:42:56	0.44	-0.356	27.512	101.041
2020-07-06 10:42:56	0.46	-0.356	27.512	101.041
2020-07-06 10:42:57	0.43	-0.355	27.512	101.042
2020-07-06 10:42:57	0.44	-0.356	27.512	101.041
2020-07-06 10:42:58	0.42	-0.354	27.511	101.040
2020-07-06 10:42:58	0.44	-0.354	27.511	101.042
2020-07-06 10:42:59	0.45	-0.355	27.513	101.042
2020-07-06 10:42:59	0.41	-0.354	27.512	101.042
2020-07-06 10:43:00	0.43	-0.355	27.511	101.041
2020-07-06 10:43:00	0.42	-0.355	27.513	101.041
2020-07-06 10:43:01	0.40	-0.355	27.513	101.045
2020-07-06 10:43:01	0.43	-0.355	27.512	101.043
2020-07-06 10:43:02	0.40	-0.357	27.511	101.041
2020-07-06 10:43:02	0.40	-0.358	27.513	101.040
2020-07-06 10:43:03	0.40	-0.357	27.513	101.043
2020-07-06 10:43:03	0.37	-0.356	27.514	101.042
2020-07-06 10:43:04	0.38	-0.356	27.513	101.042
2020-07-06 10:43:04	0.36	-0.356	27.513	101.042
2020-07-06 10:43:05	0.34	-0.358	27.514	101.040
2020-07-06 10:43:05	0.38	-0.359	27.512	101.043
2020-07-06 10:43:06	0.42	-0.358	27.513	101.044
2020-07-06 10:43:06	0.47	-0.357	27.513	101.041
2020-07-06 10:43:07	0.60	-0.360	27.515	101.044
2020-07-06 10:43:07	0.86	-0.361	27.514	101.042
2020-07-06 10:43:08	1.38	-0.361	27.516	101.043
2020-07-06 10:43:08	2.28	-0.359	27.515	101.044
2020-07-06 10:43:09	3.77	-0.360	27.514	101.045
2020-07-06 10:43:09	6.15	-0.359	27.514	101.043
2020-07-06 10:43:10	9.80	-0.361	27.515	101.043
2020-07-06 10:43:10	15.37	-0.360	27.515	101.042
2020-07-06 10:43:11	23.59	-0.360	27.515	101.044
2020-07-06 10:43:11	34.99	-0.361	27.515	101.042
2020-07-06 10:43:12	49.75	-0.361	27.516	101.044
2020-07-06 10:43:12	67.78	-0.361	27.517	101.043
2020-07-06 10:43:13	88.35	-0.362	27.516	101.043
2020-07-06 10:43:13	110.82	-0.362	27.517	101.042
2020-07-06 10:43:14	134.36	-0.364	27.517	101.044
2020-07-06 10:43:14	158.02	-0.362	27.517	101.045
2020-07-06 10:43:15	181.19	-0.361	27.516	101.045
2020-07-06 10:43:15	203.05	-0.362	27.516	101.044
2020-07-06 10:43:16	223.28	-0.361	27.515	101.046
2020-07-06 10:43:16	241.58	-0.363	27.515	101.044
2020-07-06 10:43:17	257.92	-0.363	27.516	101.044
2020-07-06 10:43:17	272.42	-0.364	27.518	101.042
2020-07-06 10:43:18	285.20	-0.363	27.517	101.044
2020-07-06 10:43:18	296.61	-0.365	27.517	101.043
2020-07-06 10:43:19	306.79	-0.366	27.518	101.042
2020-07-06 10:43:19	315.89	-0.365	27.517	101.045
2020-07-06 10:43:20	324.33	-0.365	27.516	101.047
2020-07-06 10:43:20	332.13	-0.366	27.516	101.047
2020-07-06 10:43:21	339.65	-0.366	27.517	101.042
2020-07-06 10:43:21	346.82	-0.368	27.518	101.043
2020-07-06 10:43:22	353.68	-0.366	27.517	101.048
2020-07-06 10:43:22	360.34	-0.366	27.518	101.045
2020-07-06 10:43:23	366.75	-0.366	27.519	101.040
2020-07-06 10:43:23	372.80	-0.367	27.517	101.042
2020-07-06 10:43:24	378.76	-0.370	27.517	101.042
2020-07-06 10:43:24	384.47	-0.369	27.519	101.044
2020-07-06 10:43:25	389.97	-0.369	27.518	101.043
2020-07-06 10:43:25	395.17	-0.367	27.518	101.045
2020-07-06 10:43:26	400.15	-0.368	27.517	101.045
2020-07-06 10:43:26	404.83	-0.369	27.519	101.042
2020-07-06 10:43:27	409.41	-0.369	27.518	101.042
2020-07-06 10:43:27	413.79	-0.371	27.518	101.041
2020-07-06 10:43:28	417.85	-0.371	27.517	101.042
2020-07-06 10:43:28	421.64	-0.373	27.518	101.044
2020-07-06 10:43:29	425.01	-0.374	27.518	101.040
2020-07-06 10:43:29	427.93	-0.372	27.517	101.040
