
"03/07/2020 13:47:15"
"Observation"	"CO2B um/m"	"Integral"	"Peak"
7352	528.72	0	0
7353	529.11	0	0
7354	528.88	0	0
7355	528.80	0	0
7356	528.84	0	0
7357	529.06	0	0
7358	528.75	0	0
7359	528.13	0	0
7360	527.48	0	0
7361	526.34	0	0
7362	525.39	0	0
7363	524.98	0	0
7364	525.25	0	0
7365	525.58	0	0
7366	525.76	0	0
7367	526.96	0	0
7368	529.15	0	0
7369	530.13	0	0
7370	530.98	0	0
7371	532.70	0	0
7372	531.89	0	0
7373	530.57	0	0
7374	526.42	0	0
7375	520.05	0	0
7376	510.37	0	0
7377	495.82	0	0
7378	478.22	0	0
7379	457.44	0	0
7380	433.30	0	0
7381	406.01	0	0
7382	377.90	0	0
7383	349.79	0	0
7384	321.42	0	0
7385	293.88	0	0
7386	268.93	0	0
7387	245.83	0	0
7388	224.51	0	0
7389	205.02	0	0
7390	187.37	0	0
7391	171.76	0	0
7392	157.30	0	0
7393	144.84	0	0
7394	133.41	0	0
7395	122.84	0	0
7396	113.20	0	0
7397	104.48	0	0
7398	96.05	0	0
7399	89.02	0	0
7400	82.49	0	0
7401	75.97	0	0
7402	70.35	0	0
7403	65.56	0	0
7404	60.40	0	0
7405	56.13	0	0
7406	52.37	0	0
7407	48.29	0	0
7408	45.05	0	0
7409	42.03	0	0
7410	38.88	0	0
7411	36.53	0	0
7412	33.46	0	0
7413	31.55	0	0
7414	29.34	0	0
7415	27.23	0	0
7416	25.83	0	0
7417	23.67	0	0
7418	22.40	0	0
7419	20.81	0	0
7420	19.55	0	0
7421	18.38	0	0
7422	16.95	0	0
7423	16.25	0	0
7424	14.97	0	0
7425	14.43	0	0
7426	13.10	0	0
7427	12.58	0	0
7428	11.79	0	0
7429	11.04	0	0
7430	10.64	0	0
7431	9.72	0	0
7432	9.53	0	0
7433	8.66	0	0
7434	8.44	0	0
7435	7.81	0	0
7436	7.41	0	0
7437	7.25	0	0
7438	6.48	0	0
7439	6.57	0	0
7440	5.92	0	0
7441	5.90	0	0
7442	5.48	0	0
7443	5.29	0	0
7444	4.98	0	0
7445	4.59	0	0
7446	4.73	0	0
7447	4.04	0	0
7448	4.32	0	0
7449	3.75	0	0
7450	3.92	0	0
7451	3.30	0	0
7452	3.51	0	0
7453	3.08	0	0
7454	3.21	0	0
7455	2.66	0	0
7456	2.86	0	0
7457	2.58	0	0
7458	2.66	0	0
7459	2.37	0	0
7460	2.37	0	0
7461	2.22	0	0
7462	2.05	0	0
7463	2.17	0	0
7464	1.83	0	0
7465	2.11	0	0
7466	1.63	0	0
7467	1.88	0	0
7468	1.47	0	0
7469	1.78	0	0
7470	1.31	0	0
7471	1.57	0	0
7472	1.27	0	0
7473	1.32	0	0
7474	1.25	0	0
7475	1.17	0	0
7476	1.19	0	0
7477	0.95	0	0
7478	1.32	0	0
7479	0.72	0	0
7480	1.17	0	0
7481	0.71	0	0
7482	1.00	0	0
7483	0.66	0	0
7484	0.93	0	0
7485	0.70	0	0
7486	0.61	0	0
7487	0.70	0	0
7488	0.46	0	0
7489	0.76	0	0
7490	0.44	0	0
7491	0.63	0	0
7492	0.37	0	0
7493	0.72	0	0
7494	0.24	0	0
7495	0.53	0	0
7496	0.40	0	0
7497	0.31	0	0
7498	0.57	0	0
7499	0.19	0	0
7500	0.63	0	0
7501	0.02	0	0
7502	0.49	0	0
7503	0.11	0	0
7504	0.30	0	0
7505	0.26	0	0
7506	0.06	0	0
7507	0.27	0	0
7508	0.02	0	0
7509	0.33	0	0
7510	0.00	0	0
7511	0.37	0	0
7512	-0.06	0	0
7513	0.37	0	0
7514	-0.11	0	0
7515	0.37	0	0
7516	-0.05	0	0
7517	0.38	0	0
7518	-0.12	0	0
7519	0.33	0	0
7520	0.04	0	0
7521	0.27	0	0
7522	0.10	0	0
7523	0.03	0	0
7524	0.29	0	0
7525	-0.10	0	0
7526	0.25	0	0
7527	-0.15	0	0
7528	0.25	0	0
7529	-0.19	0	0
7530	0.21	0	0
7531	-0.19	0	0
7532	-0.06	0	0
7533	0.11	0	0
7534	-0.18	0	0
7535	0.17	0	0
7536	-0.11	0	0
7537	-0.08	0	0
7538	0.03	0	0
7539	-0.20	0	0
7540	0.24	0	0
7541	-0.22	0	0
7542	0.01	0	0
7543	0.18	0	0
7544	-0.22	0	0
7545	0.19	0	0
7546	0.02	0	0
7547	-0.00	0	0
7548	0.27	0	0
7549	-0.12	0	0
7550	0.24	0	0
7551	-0.21	0	0
7552	0.06	0	0
7553	-0.01	0	0
7554	0.13	0	0
7555	0.05	0	0
7556	-0.15	0	0
7557	-0.09	0	0
7558	-0.16	0	0
7559	-0.23	0	0
7560	-0.38	0	0
7561	-0.26	0	0
7562	-0.24	0	0
7563	-0.01	0	0
7564	-0.05	0	0
7565	-0.07	0	0
7566	-0.23	0	0
7567	-0.08	0	0
7568	-0.13	0	0
7569	-0.50	0	0
7570	-0.36	0	0
7571	-0.15	0	0
7572	-0.31	0	0
7573	-0.18	0	0
7574	-0.16	0	0
7575	-0.14	0	0
7576	-0.30	0	0
7577	-0.39	0	0
7578	-0.36	0	0
7579	-0.59	0	0
7580	-0.56	0	0
7581	-0.53	0	0
7582	-0.40	0	0
7583	-0.36	0	0
7584	-0.33	0	0
7585	-0.20	0	0
7586	-0.30	0	0
7587	-0.29	0	0
7588	-0.37	0	0
7589	-0.36	0	0
7590	-0.30	0	0
7591	-0.48	0	0
7592	-0.67	0	0
7593	-0.68	0	0
7594	-0.64	0	0
7595	-0.70	0	0
7596	-0.64	0	0
7597	-0.70	0	0
7598	-0.58	0	0
7599	-0.33	0	0
7600	-0.33	0	0
7601	-0.49	0	0
7602	-0.46	0	0
7603	-0.17	0	0
7604	-0.21	0	0
7605	-0.20	0	0
7606	-0.54	0	0
7607	-0.24	0	0
7608	-0.34	0	0
7609	-0.63	0	0
7610	-0.21	0	0
7611	-0.17	0	0
7612	-0.41	0	0
7613	-0.52	0	0
7614	-0.15	0	0
7615	-0.12	0	0
7616	-0.36	0	0
7617	-0.43	0	0
7618	-0.51	0	0
7619	-0.41	0	0
7620	-0.14	0	0
7621	-0.05	0	0
7622	-0.24	0	0
7623	-0.41	0	0
7624	-0.32	0	0
7625	0.04	0	0
7626	-0.02	0	0
7627	-0.32	0	0
7628	-0.47	0	0
7629	-0.29	0	0
7630	-0.30	0	0
7631	-0.19	0	0
7632	0.09	0	0
7633	0.34	0	0
7634	0.60	0	0
7635	0.57	0	0
7636	0.74	0	0
7637	0.89	0	0
7638	0.82	0	0
7639	0.65	0	0
7640	0.65	0	0
7641	0.83	0	0
7642	0.82	0	0
7643	0.88	0	0
7644	1.07	0	0
7645	1.03	0	0
7646	0.93	0	0
7647	0.97	0	0
7648	0.94	0	0
7649	0.83	0	0
7650	0.83	0	0
7651	0.81	0	0
7652	0.52	0	0
7653	0.25	0	0
7654	1.14	0	0
7655	9.03	0	0
7656	29.50	0	0
7657	56.49	0	0
7658	84.39	0	0
7659	106.41	0	0
7660	110.62	0	0
7661	110.00	0	0
7662	104.37	0	0
7663	115.59	0	0
7664	139.04	0	0
7665	166.40	0	0
7666	195.26	0	0
7667	224.34	0	0
7668	252.36	0	0
7669	280.20	0	0
7670	307.95	0	0
7671	333.20	0	0
7672	354.94	0	0
7673	372.94	0	0
7674	386.92	0	0
7675	397.36	0	0
7676	404.90	0	0
7677	410.66	0	0
7678	414.58	0	0
7679	417.12	0	0
7680	418.65	0	0
7681	420.12	0	0
7682	421.18	0	0
7683	422.17	0	0
7684	422.77	0	0
7685	423.19	0	0
7686	423.18	0	0
7687	422.81	0	0
7688	422.07	0	0
7689	421.60	0	0
7690	418.64	0	0
7691	413.93	0	0
7692	400.51	0	0
7693	376.73	0	0
7694	347.91	0	0
7695	315.14	0	0
7696	278.91	0	0
7697	240.67	0	0
7698	202.61	0	0
7699	165.60	0	0
7700	133.42	0	0
7701	107.47	0	0
7702	86.98	0	0
7703	70.78	0	0
7704	58.17	0	0
7705	48.52	0	0
7706	41.04	0	0
7707	35.29	0	0
7708	30.82	0	0
7709	27.02	0	0
7710	23.87	0	0
7711	21.83	0	0
7712	19.33	0	0
7713	17.78	0	0
7714	15.84	0	0
7715	14.55	0	0
7716	12.96	0	0
7717	12.15	0	0
7718	10.57	0	0
7719	9.88	0	0
7720	8.81	0	0
7721	8.28	0	0
7722	7.23	0	0
7723	6.57	0	0
7724	6.26	0	0
7725	5.49	0	0
7726	4.84	0	0
7727	4.76	0	0
7728	4.04	0	0
7729	3.58	0	0
7730	3.53	0	0
7731	2.97	0	0
7732	2.65	0	0
7733	2.66	0	0
7734	2.18	0	0
7735	1.70	0	0
7736	1.70	0	0
7737	1.84	0	0
7738	1.45	0	0
7739	1.08	0	0
7740	1.08	0	0
7741	1.20	0	0
7742	0.88	0	0
7743	0.49	0	0
7744	0.64	0	0
7745	0.71	0	0
7746	0.75	0	0
7747	0.55	0	0
7748	0.99	0	0
7749	1.36	0	0
7750	1.31	0	0
7751	1.32	0	0
7752	1.59	0	0
7753	2.08	0	0
7754	1.91	0	0
7755	2.30	0	0
7756	2.76	0	0
7757	2.59	0	0
7758	3.02	0	0
7759	3.33	0	0
7760	3.23	0	0
7761	3.88	0	0
7762	4.66	0	0
7763	13.42	0	0
7764	35.34	0	0
7765	65.07	0	0
7766	97.34	0	0
7767	127.06	0	0
7768	140.10	0	0
7769	139.33	0	0
7770	138.93	0	0
7771	138.34	0	0
7772	138.56	0	0
7773	137.99	0	0
7774	137.86	0	0
7775	136.52	0	0
7776	134.66	0	0
7777	131.33	0	0
7778	128.07	0	0
7779	123.83	0	0
7780	119.82	0	0
7781	115.71	0	0
7782	110.91	0	0
7783	107.05	0	0
7784	102.47	0	0
7785	98.65	0	0
7786	94.34	0	0
7787	90.19	0	0
7788	86.50	0	0
7789	82.38	0	0
7790	78.61	0	0
7791	75.31	0	0
7792	71.80	0	0
7793	67.96	0	0
7794	64.65	0	0
7795	61.57	0	0
7796	58.62	0	0
7797	55.76	0	0
7798	53.18	0	0
7799	50.15	0	0
7800	47.67	0	0
7801	45.17	0	0
7802	42.59	0	0
7803	40.64	0	0
7804	38.54	0	0
7805	36.45	0	0
7806	34.35	0	0
7807	32.23	0	0
7808	30.59	0	0
7809	29.19	0	0
7810	27.65	0	0
7811	25.86	0	0
7812	24.40	0	0
7813	23.28	0	0
7814	22.05	0	0
7815	20.73	0	0
7816	19.56	0	0
7817	18.44	0	0
7818	17.43	0	0
7819	16.62	0	0
7820	16.03	0	0
7821	15.05	0	0
7822	14.13	0	0
7823	13.22	0	0
7824	12.78	0	0
7825	12.19	0	0
7826	11.28	0	0
7827	10.86	0	0
7828	10.49	0	0
7829	9.85	0	0
7830	9.16	0	0
7831	8.95	0	0
7832	8.81	0	0
7833	8.22	0	0
7834	9.51	0	0
7835	13.38	0	0
7836	18.43	0	0
7837	25.09	0	0
7838	33.87	0	0
7839	45.11	0	0
7840	59.38	0	0
7841	76.50	0	0
7842	96.33	0	0
7843	117.85	0	0
7844	142.05	0	0
7845	168.43	0	0
7846	194.89	0	0
7847	223.75	0	0
7848	251.62	0	0
7849	278.87	0	0
7850	303.42	0	0
7851	326.41	0	0
7852	346.57	0	0
7853	364.38	0	0
7854	379.71	0	0
7855	392.49	0	0
7856	394.91	0	0
7857	395.91	0	0
7858	395.48	0	0
7859	396.01	0	0
7860	395.18	0	0
7861	395.65	0	0
7862	394.90	0	0
7863	394.16	0	0
7864	393.21	0	0
7865	391.18	0	0
7866	389.77	0	0
7867	386.82	0	0
7868	385.47	0	0
7869	382.17	0	0
7870	380.24	0	0
7871	377.59	0	0
7872	374.36	0	0
7873	371.21	0	0
7874	368.60	0	0
7875	365.93	0	0
7876	362.05	0	0
7877	358.61	0	0
7878	355.94	0	0
7879	352.13	0	0
7880	348.49	0	0
7881	345.62	0	0
7882	341.65	0	0
7883	337.79	0	0
7884	334.66	0	0
7885	330.64	0	0
7886	326.72	0	0
7887	323.53	0	0
7888	319.44	0	0
7889	315.33	0	0
7890	311.87	0	0
7891	307.34	0	0
7892	303.57	0	0
7893	299.83	0	0
7894	294.94	0	0
7895	291.14	0	0
7896	287.20	0	0
7897	282.29	0	0
7898	278.25	0	0
7899	274.22	0	0
7900	269.20	0	0
7901	265.19	0	0
7902	260.54	0	0
7903	256.11	0	0
7904	251.99	0	0
7905	246.99	0	0
7906	242.79	0	0
7907	238.39	0	0
7908	233.46	0	0
7909	229.64	0	0
7910	224.81	0	0
7911	220.35	0	0
7912	216.29	0	0
7913	211.57	0	0
7914	207.68	0	0
7915	202.99	0	0
7916	198.90	0	0
7917	194.88	0	0
7918	190.08	0	0
7919	186.13	0	0
7920	182.31	0	0
7921	177.83	0	0
7922	174.13	0	0
7923	170.11	0	0
7924	165.88	0	0
7925	162.41	0	0
7926	158.30	0	0
7927	154.49	0	0
7928	151.03	0	0
7929	146.80	0	0
7930	143.42	0	0
7931	139.96	0	0
7932	136.02	0	0
7933	132.91	0	0
7934	128.97	0	0
7935	126.05	0	0
7936	122.61	0	0
7937	119.06	0	0
7938	116.22	0	0
7939	113.01	0	0
7940	109.47	0	0
7941	106.88	0	0
7942	103.77	0	0
7943	100.73	0	0
7944	98.19	0	0
7945	95.05	0	0
7946	92.19	0	0
7947	89.84	0	0
7948	86.92	0	0
7949	84.46	0	0
7950	82.07	0	0
7951	79.28	0	0
7952	76.98	0	0
7953	74.86	0	0
7954	72.28	0	0
7955	70.04	0	0
7956	68.13	0	0
7957	66.03	0	0
7958	64.10	0	0
7959	61.87	0	0
7960	59.79	0	0
7961	57.77	0	0
7962	55.87	0	0
7963	54.17	0	0
7964	52.35	0	0
7965	50.64	0	0
7966	49.07	0	0
7967	47.83	0	0
7968	46.16	0	0
7969	44.54	0	0
7970	42.99	0	0
7971	41.92	0	0
7972	40.56	0	0
7973	38.89	0	0
7974	37.98	0	0
7975	36.76	0	0
7976	35.19	0	0
7977	34.32	0	0
7978	33.36	0	0
7979	32.20	0	0
7980	31.06	0	0
7981	30.07	0	0
7982	29.38	0	0
7983	28.49	0	0
7984	27.63	0	0
7985	26.60	0	0
7986	25.63	0	0
7987	24.76	0	0
7988	24.25	0	0
7989	23.62	0	0
7990	22.92	0	0
7991	21.90	0	0
7992	21.32	0	0
7993	20.82	0	0
7994	20.32	0	0
7995	19.89	0	0
7996	19.25	0	0
7997	18.59	0	0
7998	18.03	0	0
7999	17.86	0	0
8000	17.47	0	0
8001	16.71	0	0
8002	16.25	0	0
8003	16.10	0	0
8004	15.87	0	0
8005	15.47	0	0
8006	14.94	0	0
8007	14.61	0	0
8008	14.55	0	0
8009	14.05	0	0
8010	13.51	0	0
8011	13.61	0	0
8012	13.34	0	0
8013	13.01	0	0
8014	12.92	0	0
8015	12.68	0	0
8016	12.42	0	0
8017	11.96	0	0
8018	11.64	0	0
8019	11.41	0	0
8020	11.42	0	0
8021	11.41	0	0
8022	11.29	0	0
8023	10.87	0	0
8024	10.56	0	0
8025	10.37	0	0
8026	10.47	0	0
8027	10.44	0	0
8028	10.41	0	0
8029	10.14	0	0
8030	9.78	0	0
8031	9.64	0	0
8032	9.47	0	0
8033	9.53	0	0
8034	9.70	0	0
8035	9.55	0	0
8036	9.28	0	0
8037	9.07	0	0
8038	8.77	0	0
8039	8.95	0	0
8040	9.04	0	0
8041	9.04	0	0
8042	8.98	0	0
8043	8.84	0	0
8044	8.67	0	0
8045	8.69	0	0
8046	8.63	0	0
8047	8.63	0	0
8048	8.31	0	0
8049	8.12	0	0
8050	7.97	0	0
8051	7.96	0	0
8052	7.84	0	0
8053	7.87	0	0
8054	7.88	0	0
8055	7.98	0	0
8056	8.03	0	0
8057	7.96	0	0
8058	8.09	0	0
8059	7.94	0	0
8060	7.78	0	0
8061	7.62	0	0
8062	7.44	0	0
8063	7.39	0	0
8064	7.47	0	0
8065	7.44	0	0
8066	7.32	0	0
8067	7.20	0	0
8068	7.15	0	0
8069	7.26	0	0
8070	7.22	0	0
8071	7.15	0	0
8072	7.27	0	0
8073	7.20	0	0
8074	7.15	0	0
8075	7.03	0	0
8076	7.09	0	0
8077	7.05	0	0
8078	7.01	0	0
8079	6.84	0	0
8080	6.87	0	0
8081	6.70	0	0
8082	6.62	0	0
8083	6.67	0	0
8084	6.76	0	0
8085	6.70	0	0
8086	6.61	0	0
8087	6.51	0	0
8088	6.51	0	0
8089	6.43	0	0
8090	6.38	0	0
8091	6.51	0	0
8092	6.70	0	0
8093	6.43	0	0
8094	6.33	0	0
8095	6.58	0	0
8096	6.56	0	0
8097	6.42	0	0
8098	6.35	0	0
8099	6.33	0	0
8100	6.14	0	0
8101	6.06	0	0
8102	6.04	0	0
8103	5.94	0	0
8104	5.92	0	0
8105	5.95	0	0
8106	6.06	0	0
8107	5.90	0	0
8108	5.95	0	0
8109	6.00	0	0
8110	6.02	0	0
8111	6.19	0	0
8112	5.82	0	0
8113	6.07	0	0
8114	5.95	0	0
8115	5.82	0	0
8116	5.74	0	0
8117	5.74	0	0
8118	5.83	0	0
8119	5.76	0	0
8120	5.50	0	0
8121	5.64	0	0
8122	5.94	0	0
8123	5.49	0	0
8124	5.73	0	0
8125	5.64	0	0
8126	5.40	0	0
8127	5.36	0	0
8128	5.46	0	0
8129	5.47	0	0
8130	5.46	0	0
8131	5.48	0	0
8132	5.44	0	0
8133	5.28	0	0
8134	5.26	0	0
8135	5.22	0	0
8136	5.36	0	0
8137	5.31	0	0
8138	5.17	0	0
8139	5.21	0	0
8140	5.23	0	0
8141	5.35	0	0
8142	5.44	0	0
8143	5.32	0	0
8144	5.42	0	0
8145	5.36	0	0
8146	5.42	0	0
8147	5.41	0	0
8148	5.32	0	0
8149	5.25	0	0
8150	5.26	0	0
8151	5.33	0	0
8152	5.14	0	0
8153	5.11	0	0
8154	5.13	0	0
8155	5.19	0	0
8156	5.19	0	0
8157	4.91	0	0
8158	4.70	0	0
8159	4.80	0	0
8160	4.81	0	0
8161	4.75	0	0
8162	4.74	0	0
8163	4.70	0	0
8164	4.60	0	0
8165	4.56	0	0
8166	4.62	0	0
8167	4.78	0	0
8168	4.96	0	0
8169	4.94	0	0
8170	4.69	0	0
8171	4.50	0	0
8172	4.86	0	0
8173	4.88	0	0
8174	4.55	0	0
8175	4.37	0	0
8176	4.78	0	0
8177	4.70	0	0
8178	4.41	0	0
8179	4.38	0	0
8180	4.66	0	0
8181	4.72	0	0
8182	4.50	0	0
8183	4.28	0	0
8184	4.32	0	0
8185	4.54	0	0
8186	4.60	0	0
8187	4.55	0	0
8188	4.29	0	0
8189	4.33	0	0
8190	4.21	0	0
8191	4.20	0	0
8192	4.11	0	0
8193	4.13	0	0
8194	4.07	0	0
8195	4.14	0	0
8196	4.10	0	0
8197	4.02	0	0
8198	4.03	0	0
8199	4.22	0	0
8200	4.27	0	0
8201	4.21	0	0
8202	4.31	0	0
8203	4.39	0	0
8204	4.40	0	0
8205	4.16	0	0
8206	4.01	0	0
8207	3.86	0	0
8208	3.89	0	0
8209	4.04	0	0
8210	4.11	0	0
8211	4.20	0	0
8212	4.18	0	0
8213	3.95	0	0
8214	3.81	0	0
8215	3.88	0	0
8216	4.00	0	0
8217	4.26	0	0
8218	3.86	0	0
8219	3.83	0	0
8220	4.07	0	0
8221	4.00	0	0
8222	3.72	0	0
8223	3.75	0	0
8224	4.09	0	0
8225	4.12	0	0
8226	3.76	0	0
8227	3.73	0	0
8228	3.69	0	0
8229	4.03	0	0
8230	4.05	0	0
8231	3.86	0	0
8232	3.68	0	0
8233	3.68	0	0
8234	3.91	0	0
8235	3.92	0	0
8236	3.89	0	0
8237	3.60	0	0
8238	3.56	0	0
8239	3.64	0	0
8240	3.87	0	0
8241	3.97	0	0
8242	3.80	0	0
8243	3.66	0	0
8244	3.52	0	0
8245	3.42	0	0
8246	3.44	0	0
8247	3.50	0	0
8248	3.66	0	0
8249	3.81	0	0
8250	3.82	0	0
8251	3.88	0	0
8252	3.79	0	0
8253	3.62	0	0
8254	3.47	0	0
8255	3.41	0	0
8256	3.27	0	0
8257	3.43	0	0
8258	3.62	0	0
8259	3.78	0	0
8260	3.65	0	0
8261	3.61	0	0
8262	3.54	0	0
8263	3.56	0	0
8264	3.75	0	0
8265	3.66	0	0
8266	3.65	0	0
8267	3.59	0	0
8268	3.29	0	0
8269	3.34	0	0
8270	3.56	0	0
8271	3.50	0	0
8272	3.15	0	0
8273	3.49	0	0
8274	3.49	0	0
8275	3.43	0	0
8276	3.36	0	0
8277	3.28	0	0
8278	3.22	0	0
8279	3.07	0	0
8280	3.24	0	0
8281	3.26	0	0
8282	3.25	0	0
8283	3.30	0	0
8284	3.25	0	0
8285	3.24	0	0
8286	3.23	0	0
8287	3.11	0	0
8288	3.19	0	0
8289	3.16	0	0
8290	3.15	0	0
8291	3.17	0	0
8292	3.16	0	0
8293	3.06	0	0
8294	3.26	0	0
8295	3.51	0	0
8296	3.43	0	0
8297	3.26	0	0
8298	3.05	0	0
8299	3.11	0	0
8300	3.27	0	0
8301	3.22	0	0
8302	3.16	0	0
8303	3.36	0	0
8304	3.40	0	0
8305	3.25	0	0
8306	3.01	0	0
8307	3.48	0	0
8308	3.36	0	0
8309	3.01	0	0
8310	3.03	0	0
8311	2.98	0	0
8312	3.19	0	0
8313	2.93	0	0
8314	3.23	0	0
8315	3.29	0	0
8316	3.01	0	0
8317	2.91	0	0
8318	3.19	0	0
8319	3.26	0	0
8320	2.95	0	0
8321	2.95	0	0
8322	3.08	0	0
8323	3.09	0	0
8324	3.21	0	0
8325	3.36	0	0
8326	3.17	0	0
8327	3.03	0	0
8328	2.91	0	0
8329	2.91	0	0
8330	2.93	0	0
8331	2.87	0	0
8332	2.79	0	0
8333	2.75	0	0
8334	2.82	0	0
8335	2.80	0	0
8336	2.78	0	0
8337	2.88	0	0
8338	3.19	0	0
8339	3.15	0	0
8340	2.85	0	0
8341	2.83	0	0
8342	2.83	0	0
8343	2.72	0	0
8344	2.92	0	0
8345	2.80	0	0
8346	2.72	0	0
8347	2.79	0	0
8348	2.76	0	0
8349	2.78	0	0
8350	2.82	0	0
8351	2.70	0	0
8352	2.87	0	0
8353	3.16	0	0
8354	3.07	0	0
8355	2.63	0	0
8356	3.08	0	0
8357	2.84	0	0
8358	2.74	0	0
8359	3.10	0	0
8360	2.86	0	0
8361	2.93	0	0
8362	3.11	0	0
8363	2.87	0	0
8364	3.09	0	0
8365	2.67	0	0
8366	3.19	0	0
8367	2.72	0	0
8368	3.15	0	0
8369	2.86	0	0
8370	2.84	0	0
8371	2.98	0	0
8372	2.66	0	0
8373	3.02	0	0
8374	2.75	0	0
8375	2.86	0	0
8376	2.92	0	0
8377	2.66	0	0
8378	3.07	0	0
8379	2.65	0	0
8380	2.98	0	0
8381	2.77	0	0
8382	2.80	0	0
8383	2.88	0	0
8384	2.55	0	0
8385	2.71	0	0
8386	2.54	0	0
8387	2.65	0	0
8388	2.81	0	0
8389	2.94	0	0
8390	3.05	0	0
8391	3.00	0	0
8392	2.98	0	0
8393	3.02	0	0
8394	3.02	0	0
8395	2.99	0	0
8396	2.88	0	0
8397	2.78	0	0
8398	2.72	0	0
8399	2.66	0	0
8400	2.85	0	0
8401	3.05	0	0
8402	3.02	0	0
8403	2.89	0	0
8404	2.92	0	0
8405	2.93	0	0
8406	2.87	0	0
8407	3.03	0	0
8408	2.98	0	0
8409	2.86	0	0
8410	2.83	0	0
8411	2.61	0	0
8412	2.57	0	0
8413	2.53	0	0
8414	2.73	0	0
8415	2.83	0	0
8416	2.77	0	0
8417	2.65	0	0
8418	2.60	0	0
8419	2.58	0	0
8420	2.52	0	0
8421	2.54	0	0
8422	2.69	0	0
8423	2.61	0	0
8424	2.55	0	0
8425	2.42	0	0
8426	2.46	0	0
8427	2.56	0	0
8428	2.48	0	0
8429	2.52	0	0
8430	2.57	0	0
8431	2.72	0	0
8432	2.52	0	0
8433	2.50	0	0
8434	2.46	0	0
8435	2.49	0	0
8436	2.45	0	0
8437	2.54	0	0
8438	2.49	0	0
8439	2.54	0	0
8440	2.44	0	0
8441	2.63	0	0
8442	2.74	0	0
8443	2.87	0	0
8444	2.68	0	0
8445	2.44	0	0
8446	2.50	0	0
8447	2.75	0	0
8448	2.88	0	0
8449	2.66	0	0
8450	2.44	0	0
8451	2.53	0	0
8452	2.74	0	0
8453	2.89	0	0
8454	2.49	0	0
8455	2.45	0	0
8456	2.52	0	0
8457	2.75	0	0
8458	2.69	0	0
8459	2.73	0	0
8460	2.45	0	0
8461	2.47	0	0
8462	2.41	0	0
8463	2.43	0	0
8464	2.36	0	0
8465	2.63	0	0
8466	2.80	0	0
8467	2.75	0	0
8468	2.40	0	0
8469	2.49	0	0
8470	2.79	0	0
8471	2.49	0	0
8472	2.38	0	0
8473	2.66	0	0
8474	2.83	0	0
8475	2.51	0	0
8476	2.27	0	0
8477	2.38	0	0
8478	2.78	0	0
8479	2.62	0	0
8480	2.33	0	0
8481	2.53	0	0
8482	2.80	0	0
8483	2.52	0	0
8484	2.36	0	0
8485	2.67	0	0
8486	2.62	0	0
8487	2.33	0	0
8488	2.62	0	0
8489	2.52	0	0
8490	2.49	0	0
8491	2.52	0	0
8492	2.53	0	0
8493	2.61	0	0
8494	2.46	0	0
8495	2.65	0	0
8496	2.42	0	0
8497	2.78	0	0
8498	2.33	0	0
8499	2.74	0	0
8500	2.39	0	0
8501	2.67	0	0
8502	2.40	0	0
8503	2.53	0	0
8504	2.63	0	0
8505	2.47	0	0
8506	2.77	0	0
8507	2.39	0	0
8508	2.61	0	0
8509	2.48	0	0
8510	2.43	0	0
8511	2.81	0	0
8512	2.33	0	0
8513	2.62	0	0
8514	2.59	0	0
8515	2.35	0	0
8516	2.79	0	0
8517	2.45	0	0
8518	2.45	0	0
8519	2.73	0	0
8520	2.43	0	0
8521	2.66	0	0
8522	2.58	0	0
8523	2.40	0	0
8524	2.69	0	0
8525	2.31	0	0
8526	2.73	0	0
8527	2.55	0	0
8528	2.43	0	0
8529	2.73	0	0
8530	2.33	0	0
8531	2.64	0	0
8532	2.47	0	0
8533	2.43	0	0
8534	2.70	0	0
8535	2.30	0	0
8536	2.73	0	0
8537	2.49	0	0
8538	2.40	0	0
8539	2.73	0	0
8540	2.53	0	0
8541	2.32	0	0
8542	2.71	0	0
8543	2.63	0	0
8544	2.32	0	0
8545	2.47	0	0
8546	2.70	0	0
8547	2.33	0	0
8548	2.52	0	0
8549	2.74	0	0
8550	2.51	0	0
8551	2.38	0	0
8552	2.50	0	0
8553	2.71	0	0
8554	2.72	0	0
8555	2.40	0	0
8556	2.29	0	0
8557	2.53	0	0
8558	2.36	0	0
8559	2.23	0	0
8560	2.32	0	0
8561	2.62	0	0
8562	2.58	0	0
8563	2.25	0	0
8564	2.37	0	0
8565	2.42	0	0
8566	2.33	0	0
8567	2.33	0	0
8568	2.31	0	0
8569	2.50	0	0
8570	2.51	0	0
8571	2.55	0	0
8572	2.33	0	0
8573	2.41	0	0
8574	2.79	0	0
8575	2.80	0	0
8576	2.66	0	0
8577	2.56	0	0
8578	2.37	0	0
8579	2.34	0	0
8580	2.67	0	0
8581	2.53	0	0
8582	2.39	0	0
8583	2.78	0	0
8584	2.57	0	0
8585	2.77	0	0
8586	2.59	0	0
8587	2.55	0	0
8588	2.42	0	0
8589	2.43	0	0
8590	2.37	0	0
8591	2.50	0	0
8592	2.40	0	0
8593	2.36	0	0
8594	2.38	0	0
8595	2.27	0	0
8596	2.36	0	0
8597	2.36	0	0
8598	2.62	0	0
8599	2.58	0	0
8600	2.22	0	0
8601	2.41	0	0
8602	2.53	0	0
8603	2.68	0	0
8604	2.49	0	0
8605	2.28	0	0
8606	2.51	0	0
8607	2.75	0	0
8608	2.56	0	0
8609	2.26	0	0
8610	2.28	0	0
8611	2.45	0	0
